CustomerID,SignupDate,Gender,AgeBand,Segment,Tier,City,State,Region,PreferredChannel,ActivityWeight
532834,2024-09-25,Female,35-44,Gift Buyer,Tier-1,Delhi,Delhi,North,Croma,0.332
532835,2024-05-09,Male,18-24,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.4768
532836,2020-09-30,Female,45+,Family Buyer,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,0.5683
532837,2022-10-28,Female,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,1.9405
532838,2023-02-23,Male,25-34,Working Professional,Tier-1,Delhi,Delhi,North,boAt Official Website,0.5636
532839,2019-09-15,Female,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Reliance Digital,0.6604
532840,2024-07-08,Male,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,Croma,0.5495
532841,2024-01-17,Male,35-44,Working Professional,Tier-1,Pune,Maharashtra,West,boAt Official Website,1.2561
532842,2020-03-04,Female,35-44,Family Buyer,Tier-2,Ludhiana,Punjab,North,Amazon India,0.6926
532843,2020-05-09,Male,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,0.7524
532844,2023-03-15,Female,18-24,Working Professional,Tier-1,Delhi,Delhi,North,Vijay Sales,1.0653
532845,2024-05-24,Male,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Vijay Sales,0.6133
532846,2024-07-06,Male,25-34,Student,Tier-1,Pune,Maharashtra,West,Flipkart,0.9569
532847,2019-12-13,Male,35-44,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.4782
532848,2019-10-29,Male,18-24,Young Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.6485
532849,2022-05-19,Female,45+,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.0675
532850,2021-06-04,Male,25-34,Young Professional,Tier-2,Vadodara,Gujarat,West,Reliance Digital,1.3011
532851,2024-07-20,Male,25-34,Working Professional,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,1.3146
532852,2019-09-06,Female,18-24,Student,Tier-3,Dhanbad,Jharkhand,East,Reliance Digital,1.5221
532853,2023-04-09,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Croma,0.5591
532854,2022-10-26,Male,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Reliance Digital,0.9659
532855,2020-10-07,Female,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.324
532856,2020-09-10,Male,45+,Working Professional,Tier-1,Hyderabad,Telangana,South,Local Multi-brand Retail,1.6224
532857,2024-10-21,Female,18-24,Young Professional,Tier-2,Jaipur,Rajasthan,North,Local Multi-brand Retail,0.7976
532858,2024-08-21,Male,25-34,Gamer,Tier-1,Delhi,Delhi,North,boAt Official Website,0.3597
532859,2021-09-21,Male,45+,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,2.2904
532860,2024-09-30,Male,18-24,Student,Tier-3,Dhanbad,Jharkhand,East,Amazon India,0.9098
532861,2021-05-08,Female,25-34,Working Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.444
532862,2019-04-25,Male,25-34,Working Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.9922
532863,2024-05-29,Male,18-24,Student,Tier-3,Rajkot,Gujarat,West,Croma,2.2395
532864,2022-08-20,Female,25-34,Young Professional,Tier-3,Mysuru,Karnataka,South,Reliance Digital,1.5455
532865,2024-04-12,Male,45+,Family Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.8053
532866,2021-03-08,Male,18-24,Young Professional,Tier-2,Patna,Bihar,East,Croma,3.4678
532867,2024-08-03,Female,25-34,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.6454
532868,2023-08-09,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,1.256
532869,2022-10-03,Male,25-34,Student,Tier-2,Bhopal,Madhya Pradesh,Central,boAt Official Website,1.1926
532870,2024-06-01,Male,25-34,Gamer,Tier-3,Rajkot,Gujarat,West,Flipkart,0.9107
532871,2021-06-07,Female,45+,Working Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.8695
532872,2022-07-06,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.4069
532873,2022-06-07,Male,18-24,Student,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.9224
532874,2024-09-12,Female,25-34,Student,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.3865
532875,2020-01-19,Male,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Reliance Digital,0.2515
532876,2022-07-03,Male,35-44,Family Buyer,Tier-3,Trichy,Tamil Nadu,South,Local Multi-brand Retail,0.208
532877,2022-03-04,Female,18-24,Student,Tier-3,Rajkot,Gujarat,West,Vijay Sales,0.5569
532878,2020-11-17,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.3415
532879,2020-10-21,Male,25-34,Working Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.9508
532880,2024-05-30,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Reliance Digital,0.5031
532881,2022-10-16,Male,18-24,Student,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.1523
532882,2021-01-13,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Flipkart,4.5009
532883,2024-04-22,Male,18-24,Gamer,Tier-2,Nagpur,Maharashtra,West,Amazon India,1.064
532884,2024-07-25,Female,25-34,Working Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.1134
532885,2020-08-30,Male,45+,Working Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.3782
532886,2024-10-28,Female,25-34,Working Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.3644
532887,2020-04-27,Female,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Croma,1.9124
532888,2021-02-19,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Croma,2.6296
532889,2019-11-07,Female,25-34,Gift Buyer,Tier-2,Indore,Madhya Pradesh,Central,Croma,0.9349
532890,2021-01-17,Female,35-44,Family Buyer,Tier-3,Siliguri,West Bengal,East,Reliance Digital,0.4012
532891,2024-07-24,Male,18-24,Student,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.6212
532892,2024-07-14,Male,45+,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.5625
532893,2019-01-29,Female,45+,Working Professional,Tier-1,Mumbai,Maharashtra,West,Amazon India,2.9269
532894,2022-05-15,Male,45+,Working Professional,Tier-2,Ludhiana,Punjab,North,Vijay Sales,0.7782
532895,2020-09-05,Female,18-24,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.4217
532896,2020-11-05,Female,35-44,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.3106
532897,2019-06-14,Male,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Amazon India,0.5916
532898,2022-09-25,Male,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Flipkart,1.5366
532899,2023-08-09,Female,25-34,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.8885
532900,2021-12-05,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Amazon India,0.8762
532901,2023-05-09,Female,18-24,Student,Tier-1,Kolkata,West Bengal,East,Flipkart,0.6806
532902,2024-12-31,Male,18-24,Student,Tier-3,Agra,Uttar Pradesh,North,Local Multi-brand Retail,0.4611
532903,2021-05-22,Male,35-44,Young Professional,Tier-1,Hyderabad,Telangana,South,Flipkart,0.3846
532904,2023-06-08,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.781
532905,2021-06-29,Male,35-44,Gift Buyer,Tier-2,Surat,Gujarat,West,Flipkart,0.8191
532906,2021-09-22,Male,35-44,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Vijay Sales,0.4432
532907,2022-10-05,Female,35-44,Working Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.8354
532908,2022-04-20,Male,35-44,Student,Tier-3,Rajkot,Gujarat,West,Amazon India,0.3453
532909,2024-01-10,Male,25-34,Young Professional,Tier-2,Surat,Gujarat,West,Croma,1.7872
532910,2022-03-16,Male,45+,Working Professional,Tier-1,Pune,Maharashtra,West,Reliance Digital,0.4021
532911,2020-03-30,Male,45+,Family Buyer,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.6932
532912,2022-07-24,Female,35-44,Young Professional,Tier-2,Surat,Gujarat,West,boAt Official Website,0.3207
532913,2020-07-27,Male,25-34,Family Buyer,Tier-3,Siliguri,West Bengal,East,Local Multi-brand Retail,0.2936
532914,2020-02-19,Male,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Croma,2.4087
532915,2023-06-07,Male,45+,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Croma,0.1785
532916,2022-01-24,Female,35-44,Working Professional,Tier-2,Patna,Bihar,East,Amazon India,1.6463
532917,2024-01-05,Male,18-24,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.2262
532918,2023-10-01,Male,45+,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.1355
532919,2022-05-04,Female,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.7044
532920,2024-04-29,Male,35-44,Student,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.7161
532921,2022-01-15,Male,35-44,Family Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.5117
532922,2024-03-01,Male,25-34,Gift Buyer,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,1.7651
532923,2024-08-28,Female,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.6492
532924,2023-10-29,Female,25-34,Student,Tier-1,Hyderabad,Telangana,South,Amazon India,0.7338
532925,2024-03-20,Male,45+,Family Buyer,Tier-1,Chennai,Tamil Nadu,South,Local Multi-brand Retail,0.6917
532926,2023-11-06,Male,35-44,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.2581
532927,2024-12-30,Female,45+,Gift Buyer,Tier-2,Surat,Gujarat,West,Flipkart,0.8533
532928,2021-07-12,Male,25-34,Young Professional,Tier-3,Dehradun,Uttarakhand,North,Croma,2.1563
532929,2023-07-20,Male,45+,Young Professional,Tier-2,Nagpur,Maharashtra,West,Croma,0.9215
532930,2022-09-07,Male,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,boAt Official Website,0.7444
532931,2019-08-24,Female,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Flipkart,0.7571
532932,2023-08-18,Female,25-34,Family Buyer,Tier-3,Trichy,Tamil Nadu,South,Croma,0.6589
532933,2023-03-20,Male,25-34,Young Professional,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,1.1238
532934,2024-10-07,Female,18-24,Gamer,Tier-1,Ahmedabad,Gujarat,West,boAt Official Website,0.5102
532935,2019-03-08,Male,35-44,Young Professional,Tier-2,Kochi,Kerala,South,Reliance Digital,2.4422
532936,2022-11-07,Female,45+,Working Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.878
532937,2022-01-31,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Local Multi-brand Retail,0.747
532938,2022-10-06,Female,18-24,Student,Tier-2,Kochi,Kerala,South,Flipkart,2.4565
532939,2020-03-19,Male,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Croma,3.4889
532940,2020-09-13,Male,25-34,Family Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,boAt Official Website,0.4309
532941,2024-11-23,Male,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.8114
532942,2022-11-05,Male,35-44,Family Buyer,Tier-2,Patna,Bihar,East,Amazon India,11.7427
532943,2022-12-23,Male,25-34,Student,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.7971
532944,2020-02-07,Male,18-24,Gamer,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,1.9511
532945,2023-05-10,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Croma,0.3144
532946,2020-08-23,Female,45+,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.3281
532947,2023-07-17,Male,25-34,Working Professional,Tier-2,Ludhiana,Punjab,North,boAt Official Website,1.151
532948,2022-06-11,Female,25-34,Student,Tier-2,Vadodara,Gujarat,West,Vijay Sales,0.5156
532949,2022-10-29,Female,25-34,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Croma,5.7985
532950,2019-09-12,Female,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,boAt Official Website,0.1692
532951,2023-02-14,Female,35-44,Gamer,Tier-2,Chandigarh,Chandigarh,North,Amazon India,2.1132
532952,2022-01-18,Female,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Local Multi-brand Retail,1.2603
532953,2022-03-13,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Amazon India,1.4721
532954,2020-01-06,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.7423
532955,2019-02-04,Female,35-44,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Local Multi-brand Retail,0.2669
532956,2022-02-20,Male,25-34,Working Professional,Tier-1,Delhi,Delhi,North,Reliance Digital,2.2185
532957,2024-11-13,Male,18-24,Student,Tier-1,Pune,Maharashtra,West,Amazon India,1.409
532958,2021-12-01,Male,18-24,Student,Tier-3,Agra,Uttar Pradesh,North,Local Multi-brand Retail,0.5458
532959,2021-10-13,Female,25-34,Student,Tier-2,Vadodara,Gujarat,West,Amazon India,0.6145
532960,2019-03-22,Male,25-34,Working Professional,Tier-3,Agra,Uttar Pradesh,North,Flipkart,0.8448
532961,2023-01-15,Male,25-34,Young Professional,Tier-3,Siliguri,West Bengal,East,Amazon India,4.3456
532962,2022-02-21,Male,18-24,Student,Tier-3,Rajkot,Gujarat,West,boAt Official Website,1.0862
532963,2020-06-03,Female,25-34,Working Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,2.1213
532964,2024-06-24,Male,18-24,Student,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.6991
532965,2020-01-22,Female,35-44,Young Professional,Tier-3,Dehradun,Uttarakhand,North,Reliance Digital,0.7814
532966,2023-10-20,Female,35-44,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.7935
532967,2023-03-01,Male,18-24,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.4425
532968,2019-03-07,Male,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,boAt Official Website,1.3737
532969,2024-02-14,Male,25-34,Working Professional,Tier-1,Mumbai,Maharashtra,West,Croma,0.7323
532970,2019-11-06,Male,25-34,Working Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,2.7384
532971,2022-05-01,Male,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Flipkart,0.7004
532972,2019-02-25,Male,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.8108
532973,2021-05-01,Male,18-24,Gamer,Tier-1,Mumbai,Maharashtra,West,Croma,1.1661
532974,2023-06-22,Male,18-24,Student,Tier-2,Indore,Madhya Pradesh,Central,Vijay Sales,1.3844
532975,2022-06-27,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Amazon India,1.6427
532976,2022-11-05,Female,45+,Young Professional,Tier-3,Trichy,Tamil Nadu,South,Flipkart,1.585
532977,2024-05-03,Female,45+,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Flipkart,1.1487
532978,2019-04-29,Male,45+,Working Professional,Tier-3,Varanasi,Uttar Pradesh,North,Flipkart,0.369
532979,2023-12-04,Female,18-24,Student,Tier-1,Kolkata,West Bengal,East,Amazon India,1.2293
532980,2022-10-22,Male,35-44,Working Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.5483
532981,2022-05-28,Female,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.8019
532982,2024-04-17,Female,25-34,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,2.2347
532983,2020-06-25,Male,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.7691
532984,2020-05-21,Male,18-24,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5372
532985,2023-11-15,Male,45+,Family Buyer,Tier-3,Mysuru,Karnataka,South,Flipkart,2.0113
532986,2023-10-26,Male,25-34,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,boAt Official Website,2.4465
532987,2020-02-17,Male,18-24,Student,Tier-3,Gwalior,Madhya Pradesh,Central,Amazon India,0.3003
532988,2020-09-20,Male,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.698
532989,2020-08-19,Male,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.8289
532990,2022-04-02,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,boAt Official Website,1.1949
532991,2023-08-13,Male,18-24,Gift Buyer,Tier-2,Bhopal,Madhya Pradesh,Central,Croma,0.9941
532992,2024-03-23,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.7574
532993,2020-11-14,Female,18-24,Gamer,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,2.0508
532994,2024-12-27,Male,25-34,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,1.2371
532995,2019-05-19,Male,18-24,Gift Buyer,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,1.5317
532996,2021-06-22,Male,35-44,Family Buyer,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.6989
532997,2021-09-20,Male,35-44,Family Buyer,Tier-1,Hyderabad,Telangana,South,Amazon India,1.4654
532998,2024-03-03,Male,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.1877
532999,2022-09-04,Male,45+,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,1.9361
533000,2023-10-07,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Flipkart,1.2308
533001,2023-12-10,Male,25-34,Gift Buyer,Tier-3,Agra,Uttar Pradesh,North,Flipkart,0.8183
533002,2019-06-12,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.5778
533003,2020-11-11,Female,18-24,Gamer,Tier-2,Indore,Madhya Pradesh,Central,Croma,0.568
533004,2021-11-30,Male,25-34,Working Professional,Tier-2,Coimbatore,Tamil Nadu,South,Reliance Digital,1.4228
533005,2023-12-13,Female,18-24,Gamer,Tier-2,Ludhiana,Punjab,North,Flipkart,0.9292
533006,2024-09-28,Male,25-34,Gamer,Tier-3,Rajkot,Gujarat,West,Amazon India,4.3769
533007,2024-08-19,Female,45+,Working Professional,Tier-1,Hyderabad,Telangana,South,boAt Official Website,0.6312
533008,2020-09-14,Male,25-34,Young Professional,Tier-2,Ludhiana,Punjab,North,Amazon India,0.4458
533009,2024-04-13,Male,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,0.7592
533010,2019-05-10,Male,18-24,Student,Tier-3,Siliguri,West Bengal,East,Flipkart,1.9799
533011,2021-02-27,Male,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Flipkart,3.8025
533012,2022-08-21,Male,25-34,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,2.3895
533013,2022-07-12,Female,35-44,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.4232
533014,2022-07-20,Female,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,1.9739
533015,2021-06-25,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,2.1693
533016,2022-03-26,Female,18-24,Working Professional,Tier-3,Mysuru,Karnataka,South,Amazon India,0.2001
533017,2024-06-30,Male,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,0.3143
533018,2024-09-17,Female,35-44,Working Professional,Tier-3,Dehradun,Uttarakhand,North,Flipkart,0.6506
533019,2022-09-16,Male,18-24,Gamer,Tier-1,Bengaluru,Karnataka,South,Amazon India,2.8238
533020,2022-07-07,Male,25-34,Gamer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.6366
533021,2020-09-06,Male,25-34,Young Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,1.0113
533022,2019-02-12,Female,18-24,Student,Tier-3,Asansol,West Bengal,East,Amazon India,0.8214
533023,2021-08-12,Female,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,1.2275
533024,2020-04-01,Female,25-34,Young Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.8835
533025,2020-01-31,Male,25-34,Gift Buyer,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.328
533026,2022-10-19,Male,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Flipkart,0.3948
533027,2020-12-30,Female,35-44,Family Buyer,Tier-1,Delhi,Delhi,North,Reliance Digital,1.6171
533028,2019-04-12,Male,35-44,Young Professional,Tier-2,Kochi,Kerala,South,Croma,0.9036
533029,2021-06-23,Male,35-44,Working Professional,Tier-2,Chandigarh,Chandigarh,North,Flipkart,1.0916
533030,2023-10-11,Male,18-24,Student,Tier-2,Surat,Gujarat,West,Croma,0.4358
533031,2020-07-31,Female,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Croma,1.6008
533032,2024-05-08,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.6264
533033,2020-03-27,Male,35-44,Gift Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Amazon India,0.334
533034,2020-05-23,Female,18-24,Young Professional,Tier-2,Lucknow,Uttar Pradesh,North,Vijay Sales,0.3416
533035,2020-11-21,Male,25-34,Gamer,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.8758
533036,2022-03-21,Male,25-34,Working Professional,Tier-3,Asansol,West Bengal,East,Vijay Sales,0.243
533037,2021-02-13,Female,18-24,Gamer,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,2.394
533038,2020-02-01,Male,25-34,Working Professional,Tier-2,Surat,Gujarat,West,boAt Official Website,3.5587
533039,2024-02-10,Male,25-34,Gamer,Tier-2,Kochi,Kerala,South,Flipkart,1.2481
533040,2019-01-31,Female,25-34,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Flipkart,1.3117
533041,2024-05-20,Male,25-34,Young Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.6681
533042,2021-02-14,Female,18-24,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Vijay Sales,0.6001
533043,2021-08-31,Male,35-44,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Flipkart,0.3792
533044,2024-02-08,Female,18-24,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,0.5661
